sku,title,image1,image2,image3,image4,image5,image6,image7,image8,image9
PT0001-000080GB,80 Gram | Black Pepper Powder | Glass Bottle | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0011-000850BP-1A1,850 Gram | Urad Gota Whole Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0011-001800BP-1A1,1800 Gram | Urad Gota Whole Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0011-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0012-000850BP-1A1,850 Gram | White Chawli | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0012-001800BP-1A1,1800 Gram | White Chawli | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0012-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0013-000850BP-1A1,850 Gram | Moong Split without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0013-001800BP-1A1,1800 Gram | Moong Split without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0013-005000BP-1A1,5000 Gram | Moong Split without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0013-005000BP.PT07.jpg,
PT0014-000850BP-1A1,850 Gram | Green Moong Dal Split With Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0014-001800BP-1A1,1800 Gram | Green Moong Dal Split With Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0014-005000BP-1A1,5000 Gram | Green Moong Dal Split With Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0014-005000BP.PT07.jpg,
PT0015-000850BP-1A1,850 Gram | Green Moong Dal | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0015-001800BP-1A1,1800 Gram | Green Moong Dal | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0015-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0016-000850BP-1A1,850 Gram | Jammu Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0016-001800BP-1A1,1800 Gram | Jammu Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0016-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0017-000850BP-1A1,850 Gram | Red Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0017-001800BP-1A1,1800 Gram | Red Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0017-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0018-000850BP-1A1,850 Gram | Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0018-001800BP-1A1,1800 Gram | Rajma | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0018-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0019-000850BP-1A1,850 Gram | Moth Dal Whole | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0019-001800BP-1A1,1800 Gram | Moth Dal Whole | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0019-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0020-000850BP-1A1,850 Gram | Masoor Dal Split Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0020-001800BP-1A1,1800 Gram | Masoor Dal Split Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0020-005000BP-1A1,5000 Gram | Masoor Dal Split Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0020-005000BP.PT07.jpg,
PT0021-000850BP-1A1,850 Gram | Malka Masoor Dal Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0021-001800BP-1A1,1800 Gram | Malka Masoor Dal Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0021-005000BP-1A1,5000 Gram | Malka Masoor Dal Without Skin | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0021-005000BP.PT07.jpg,
PT0022-000850BP-1A1,850 Gram | Kabuli Chana | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0022-001800BP-1A1,1800 Gram | Kabuli Chana | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0022-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0023-000040GB-1A1,40 Gram | Kashmiri Red Chilli Flakes | Glass Bottle | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000040GB.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0023-000100BP-1A1,100 Gram | Kashmiri Red Chilli Flakes | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0023-000100BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
